time,Q,LH,Chapman,CM,Boughton,Furey,Eckhardt,EWMA,Willems,UKIH,Fixed,Local,Slide
2007-01-19,1.072,0.46239732086739,0.5740785586008813,0.5785630276870972,0.5814629753870564,0.5701957624844015,0.5814870257250365,0.6357486248874951,0.5759432840639102,0.49630769230769234,0.716,0.49630769230769234,0.782
2007-01-20,1.231,0.439577946286209,0.5741487455122576,0.5800979656543026,0.5838161735830846,0.568957537287212,0.5838469937383315,0.6442011944140926,0.5765291772536052,0.4776923076923077,0.446,0.4776923076923077,0.58
2007-01-21,0.782,0.4128701943513631,0.5711715762435159,0.572239886639454,0.5761022461803297,0.5712136294840375,0.5761342248936817,0.6461579374534125,0.573897390057277,0.45907692307692305,0.446,0.45907692307692305,0.49
2007-01-22,0.58,0.39128286562500003,0.5614852507238963,0.5605112394132363,0.5642359627403357,0.5636552922964017,0.5642667578580437,0.58,0.5642121956796503,0.44046153846153846,0.446,0.44046153846153846,0.446
2007-01-23,0.49,0.37963012500000004,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.42184615384615387,0.446,0.42184615384615387,0.414
2007-01-24,0.446,0.37246500000000005,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.4032307692307692,0.446,0.4032307692307692,0.366
2007-01-25,0.414,0.3678,0.414,0.414,0.414,0.414,0.414,0.414,0.414,0.38461538461538464,0.366,0.38461538461538464,0.366
2007-01-26,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366
2007-01-27,0.795,0.38208749999999997,0.3628191175954137,0.36730900133225264,0.3679284877959059,0.3582339644688729,0.36793363687406905,0.3720918,0.36304213450401274,0.3706060606060606,0.366,0.795,0.366
2007-01-28,25.405,1.3359309374999995,0.6226302701080648,0.8799052378670456,0.9160213477133676,0.360085663007717,0.9163215321700473,0.72755909644,0.6358550801228551,0.3752121212121212,0.366,3.5446666666666666,0.366
2007-01-29,3.745,2.328861117187499,0.902500459582295,0.9211531066295523,0.9598084357475462,0.8944934511340861,0.9601293059160071,0.7704067572705521,0.9294117455582962,0.37981818181818183,0.366,3.745,0.795
2007-01-30,12.651,2.7690465333984364,1.0367273789800875,1.1457339727685032,1.1993940268167007,0.9372071394377457,1.1998391825954533,0.9391111813173103,1.069941501174903,0.38442424242424245,9.902,6.723333333333333,3.745
2007-01-31,53.349,4.046962420771645,1.6860587558450764,2.2065971073846984,2.332029699020306,1.1708430472128208,2.333070829869553,1.6833316025426046,1.7504973335072753,0.389030303030303,9.902,8.312666666666667,3.745
2007-02-01,9.902,3.885895009609917,2.279264612129636,2.3206424103266423,2.4516696154110353,2.2752937591115217,2.4527558505654223,1.8000366937864998,2.3715251838938927,0.3936363636363636,9.902,9.902,9.902
2007-02-02,28.31,3.594206858641763,2.584702195111726,2.812426215127777,2.9747584153822233,2.392080220609448,2.9761034505895885,2.1764781727347318,2.6902038345518555,0.39824242424242423,9.902,9.029499999999999,6.349
2007-02-03,12.45,3.2043165872194033,2.904062696355392,2.95423775896295,3.1233528693186954,2.9022662742462844,3.1247525767113737,2.3223621826818985,3.023228431702572,0.40284848484848484,9.902,8.157,4.717
2007-02-04,6.349,2.8471600020180117,2.979466922735618,2.9633908880728685,3.1301474095712196,3.047326102488017,3.131525800765349,2.3795404396878155,3.100172994113884,0.40745454545454546,4.667,6.349,4.717
2007-02-05,4.717,2.629389191370824,2.970524048315966,2.938254285585414,3.100426053457207,3.054124169016502,3.10176472588649,2.4127323654442483,3.088679486920922,0.41206060606060607,4.667,4.717,4.667
2007-02-06,5.872,2.4583675379684586,2.956949173964182,2.9381606074001896,3.0976175971366833,3.025309401338796,3.098932216299086,2.46185396585494,3.0724291376848685,0.4166666666666667,4.667,5.539499999999999,4.667
2007-02-07,4.667,2.2755062910469825,2.943419435571642,2.9130335743637614,3.0681833890649957,3.0227274069087007,3.069460814719957,2.4931670395398,3.0563271611656453,0.42127272727272724,4.667,4.667,4.667
2007-02-08,16.157,2.0641334903210624,3.0384293722891207,3.1276876198515,3.295046933468986,2.9941762061585835,3.2964245596689206,2.687193467578335,3.154140761191518,0.42587878787878786,4.667,4.477409090909091,4.509
2007-02-09,7.011,1.79843312298223,3.154056888585769,3.1433878391834336,3.309162119044139,3.2155274018277455,3.310525200766245,2.7485915203387226,3.27355224922084,0.43048484848484847,2.872,4.2878181818181815,3.698
2007-02-10,4.509,1.535062793426735,3.1425487336714704,3.1064495736052047,3.2671363832675815,3.2294437693195883,3.2684558860747046,2.7735893207499127,3.259600938512596,0.4350909090909091,2.872,4.098227272727272,3.188
2007-02-11,3.698,1.3268111280289028,3.0967440802209016,3.054195504808709,3.208914318837901,3.188612746577121,3.210183038652666,2.786715952395264,3.209778168645057,0.4396969696969697,2.872,3.698,2.872
2007-02-12,3.188,1.1552282465177328,3.038995041319435,2.9935162076295407,3.141872498861191,3.1319792985291603,3.1430872764676923,2.7924141858712512,3.1475555664027617,0.4443030303030303,2.872,3.188,2.499
2007-02-13,2.872,1.0032197259651165,2.872,2.872,2.872,2.872,2.872,2.7935443044318795,2.872,0.4489090909090909,2.872,2.872,1.602
2007-02-14,2.499,0.866818622664991,2.499,2.499,2.499,2.499,2.499,2.499,2.499,0.45351515151515154,1.122,2.499,1.408
2007-02-15,1.602,0.7708444569351254,1.602,1.602,1.602,1.602,1.602,1.602,1.602,0.45812121212121215,1.122,1.602,1.24
2007-02-16,1.408,0.7113183318217572,1.408,1.408,1.408,1.408,1.408,1.408,1.408,0.46272727272727276,1.122,1.408,1.122
2007-02-17,1.24,0.661641439807305,1.24,1.24,1.24,1.24,1.24,1.24,1.24,0.4673333333333333,1.122,1.24,1.057
2007-02-18,1.122,0.6195312862781677,1.122,1.122,1.122,1.122,1.122,1.122,1.122,0.47193939393939394,1.122,1.122,0.918
2007-02-19,1.057,0.5814257148953164,1.057,1.057,1.057,1.057,1.057,1.057,1.057,0.47654545454545455,0.647,1.057,0.761
2007-02-20,0.918,0.5485007728598015,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.48115151515151516,0.647,0.918,0.705
2007-02-21,0.761,0.5249062409295151,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.4857575757575758,0.647,0.761,0.647
2007-02-22,0.705,0.5080337739778542,0.705,0.705,0.705,0.705,0.705,0.705,0.705,0.49036363636363633,0.647,0.705,0.613
2007-02-23,0.647,0.4944148907868695,0.647,0.647,0.647,0.647,0.647,0.647,0.647,0.49496969696969695,0.647,0.647,0.594
2007-02-24,0.613,0.4834215035533725,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.49957575757575756,0.518,0.613,0.577
2007-02-25,0.594,0.4736854092468892,0.594,0.594,0.594,0.594,0.594,0.594,0.594,0.5041818181818182,0.518,0.594,0.57
2007-02-26,0.577,0.4646193613479883,0.577,0.577,0.577,0.577,0.577,0.577,0.577,0.5087878787878788,0.518,0.577,0.518
2007-02-27,0.57,0.4557912014572847,0.5648118664299515,0.5648657654280079,0.5648732020793017,0.5647568237665018,0.564873263891627,0.57,0.5648145436458056,0.5133939393939394,0.518,0.57,0.496
2007-02-28,0.518,0.44863913671057803,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.496
2007-03-01,0.496,0.4439071748222465,0.496,0.496,0.496,0.496,0.496,0.496,0.496,0.496,0.496,0.496,0.496
2007-03-02,0.674,0.4394128241321584,0.4874546591507154,0.4893926599419633,0.4896600533372258,0.4854755365479808,0.4896622758708456,0.4985276,0.48755092154205093,0.4822,0.496,0.4822,0.496
2007-03-03,0.779,0.4336029095347658,0.482239076116258,0.48524156073731944,0.4859229638811925,0.47925463263804513,0.4859286244903893,0.50251030808,0.4825805979849064,0.4684,0.496,0.4684,0.496
2007-03-04,0.834,0.4257686207385982,0.4789221789232186,0.4824057418827117,0.483567147547461,0.475572887641225,0.4835767900709087,0.5072174617052639,0.479585380837235,0.4546,0.496,0.4546,0.674
2007-03-05,2.59,0.41286586409557074,0.49475637306477455,0.5161735820876742,0.5202889339662646,0.4732393163314792,0.5203231162012999,0.5367929737490492,0.4966554873003117,0.44079999999999997,0.496,0.44079999999999997,0.779
2007-03-06,1.631,0.3908513120315028,0.5182925356496062,0.5286122703361067,0.5341476400570937,0.5090109614367013,0.5341935784137458,0.5523307135218127,0.5217653724031491,0.427,0.534,0.427,0.64
2007-03-07,0.875,0.3609867003784372,0.5228363669287753,0.524826045470884,0.5306309124655705,0.5224936872879239,0.530679029481063,0.556912617389803,0.5269157766657895,0.4132,0.534,0.4132,0.539
2007-03-08,0.64,0.3327523300024721,0.5167859142646894,0.516314376696236,0.5220491120479777,0.5190363745562034,0.5220965842781802,0.5580924582228678,0.5209352079124839,0.3994,0.534,0.3994,0.534
2007-03-09,0.539,0.3119349513540239,0.5074622161409827,0.5060578577148247,0.5115940362952291,0.5106411315034248,0.5116397997630838,0.539,0.5115129370112799,0.3856,0.534,0.3856,0.499
2007-03-10,0.534,0.2937269744367826,0.49741725337814524,0.4961236655169153,0.5014769610194818,0.500419775025457,0.5015211508206435,0.534,0.5013289362294845,0.3718,0.534,0.3718,0.464
2007-03-11,0.499,0.27566429668841363,0.4873741786847621,0.48587507165257715,0.4910174867550629,0.4905283082805803,0.49105987460895034,0.499,0.4911425273563404,0.358,0.384,0.358,0.424
2007-03-12,0.464,0.25897491533882555,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.3442,0.384,0.3442,0.408
2007-03-13,0.424,0.24397288144737897,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.3304,0.384,0.3304,0.384
2007-03-14,0.408,0.23002473669986917,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.3166,0.384,0.3166,0.348
2007-03-15,0.384,0.2165672829187775,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.3028,0.384,0.3028,0.315
2007-03-16,0.348,0.20445111666894866,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.28900000000000003,0.24,0.28900000000000003,0.255
2007-03-17,0.315,0.1941498558583229,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.2752,0.24,0.2752,0.253
2007-03-18,0.255,0.1867836279549437,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.24,0.255,0.24
2007-03-19,0.253,0.18133365184318237,0.24962504359357038,0.24966010567636657,0.24966494332628192,0.2495892375397885,0.24966498353609926,0.253,0.24962678516145334,0.2476,0.24,0.2476,0.234
2007-03-20,0.24,0.17604989388452147,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.2338,0.24,0.2338,0.234
2007-03-21,0.234,0.17110799338867186,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.21999999999999997,0.193,0.21999999999999997,0.225
2007-03-22,0.241,0.16599799960937497,0.22916043964186708,0.22928343964410589,0.22930041042573013,0.22903482974239417,0.22930055148431044,0.2340994,0.22916654917206092,0.2062,0.193,0.2062,0.21
2007-03-23,0.225,0.160838546875,0.22442961970589653,0.22443043399079887,0.2244475009661797,0.22443397660157072,0.22444764262685538,0.225,0.2244418703743579,0.19240000000000002,0.193,0.19240000000000002,0.193
2007-03-24,0.21,0.156244375,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.17859999999999998,0.193,0.17859999999999998,0.151
2007-03-25,0.193,0.152575,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.1648,0.193,0.1648,0.151
2007-03-26,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151
2007-03-27,0.174,0.15186249999999998,0.1480710686769651,0.1483404417376456,0.14837760817102005,0.1477959798765022,0.14837791709281534,0.1513266,0.14808444869987303,0.15163636363636362,0.151,0.15163636363636362,0.151
2007-03-28,0.194,0.15427281249999997,0.14571654094414782,0.14620695898739122,0.1463117548947994,0.14522707973247362,0.14631262551016852,0.15193256228000002,0.14576764117696536,0.15227272727272728,0.151,0.15227272727272728,0.151
2007-03-29,0.196,0.15732735156249997,0.143691839337557,0.1442036899861741,0.1443790096085579,0.1432011480797559,0.14438046520571116,0.15255831989562404,0.14379265011582573,0.1529090909090909,0.151,0.1529090909090909,0.174
2007-03-30,0.266,0.162035799594818,0.14250801193555357,0.1437381139506806,0.14408299416941225,0.1413053374544282,0.14408585715903158,0.1541691917531062,0.14269520520984813,0.15354545454545454,0.151,0.15354545454545454,0.194
2007-03-31,0.418,0.16142485197915554,0.14370444313695133,0.14645011064223218,0.14717350518597794,0.141005798033825,0.14717951047177205,0.1579155892302121,0.14408885570816635,0.15418181818181817,0.219,0.15418181818181817,0.196
2007-04-01,0.371,0.15955618386877174,0.14595291996427073,0.14807285214044277,0.14908807882796346,0.14400884096564906,0.14909650168245536,0.16094138786314308,0.14657847610950991,0.15481818181818183,0.219,0.15481818181818183,0.266
2007-04-02,0.31,0.1564229925521845,0.14697319922986116,0.14836071391113712,0.14956646831031004,0.14586594495117658,0.1495764636586667,0.16305802015548643,0.14777211157952794,0.15545454545454546,0.219,0.15545454545454546,0.219
2007-04-03,0.293,0.15228899510922544,0.1471317940696679,0.14828339083213332,0.14964697939935703,0.14632322421394273,0.14965827375969096,0.16490319626927852,0.14805574950076392,0.15609090909090909,0.219,0.15609090909090909,0.172
2007-04-04,0.219,0.1473859780419306,0.14632841470168934,0.14667172383948146,0.14808151812069154,0.14639297185087727,0.14809318237107527,0.16567137088225475,0.1473254103718851,0.15672727272727272,0.219,0.15672727272727272,0.158
2007-04-05,0.172,0.14366953441449476,0.14428851734766557,0.14415047408278492,0.14554006484748283,0.14485814429547492,0.14555154707525783,0.16576123741572674,0.14529444033038097,0.15736363636363637,0.158,0.15736363636363637,0.158
2007-04-06,0.158,0.1419400372048592,0.1416939033854654,0.14144310718211026,0.1427970053003665,0.14237187875592822,0.14280817760269746,0.158,0.14267928368478014,0.158,0.158,0.158,0.158
2007-04-07,0.184,0.14059835103228022,0.13933421759637168,0.13938846930363125,0.1407488431272223,0.13968917615131535,0.14076005698568683,0.1583692,0.14030868746620154,0.1535217391304348,0.158,0.15942857142857142,0.158
2007-04-08,0.411,0.13868716158895159,0.13972960368974613,0.1421357734864504,0.14382716239684926,0.13768417810695976,0.14384111578556957,0.16195655735999998,0.14082520070918306,0.14904347826086956,0.158,0.16085714285714287,0.158
2007-04-09,0.434,0.1354301508309612,0.1427328772236382,0.1452468011767455,0.14728379817415624,0.14067809005359552,0.14730060904425327,0.16581957424548796,0.14407164555026217,0.14456521739130435,0.158,0.16228571428571428,0.184
2007-04-10,0.362,0.13050193828748338,0.14509563763018637,0.14673254672887032,0.1489938700834268,0.14404146791258063,0.14901252698957637,0.16860533629120203,0.14663906602576618,0.14008695652173914,0.168,0.16371428571428573,0.217
2007-04-11,0.265,0.12420397401737543,0.14558502583083077,0.14614110474063421,0.1484774786166752,0.1457023860022759,0.1484967389866124,0.16997414051586696,0.14723563314501623,0.13560869565217393,0.168,0.16514285714285715,0.168
2007-04-12,0.217,0.11697532445412988,0.14453165926602704,0.1445769061294295,0.146917847910342,0.145192738441082,0.14693712590389363,0.17064190772054166,0.14621030371115631,0.1311304347826087,0.168,0.1665714285714286,0.168
2007-04-13,0.168,0.11095571672541531,0.14250422322083184,0.14205959657936088,0.14433758252733103,0.14366606886173117,0.14435631771810337,0.168,0.14416123431681255,0.12665217391304348,0.168,0.168,0.168
2007-04-14,0.172,0.10632442348693547,0.14008951468178832,0.13973000652831566,0.14195690826601962,0.1411443255336188,0.14197520090026863,0.16805680000000003,0.14170489377142553,0.12217391304347826,0.168,0.1609375,0.168
2007-04-15,0.196,0.10126334633722754,0.138070147142562,0.13799589115877683,0.14021117686409307,0.13881724067683357,0.14022935636087172,0.16845359344000005,0.1396624213468345,0.11769565217391303,0.145,0.153875,0.168
2007-04-16,0.226,0.09561704629362437,0.13670246650941928,0.13695717195789817,0.13920629831478545,0.13710933189010055,0.13922474335084456,0.16927075241315204,0.13830224264357005,0.11321739130434783,0.145,0.1468125,0.155
2007-04-17,0.198,0.08926605261261757,0.13541321323552868,0.1353798389845195,0.1376230809913921,0.1361239185173083,0.1376414616608515,0.16967870772888527,0.13702257180243504,0.1087391304347826,0.145,0.13975,0.145
2007-04-18,0.155,0.08310808689328589,0.13343274280484033,0.1329746076720973,0.13515341877620415,0.13457473626710684,0.13517124918135232,0.155,0.13501632110220707,0.10426086956521738,0.145,0.1326875,0.145
2007-04-19,0.145,0.07768441826301177,0.13097904401355803,0.13046154919558217,0.13256785189242828,0.13216130349912195,0.13258506627639957,0.145,0.1325128893812904,0.09978260869565217,0.145,0.125625,0.144
2007-04-20,0.147,0.07222335758163435,0.12854439687246944,0.12809447796433815,0.1301377115023047,0.12963488412712443,0.13015438973945506,0.14502839999999997,0.1300290422406988,0.09530434782608695,0.1,0.1185625,0.128
2007-04-21,0.144,0.066360048736902,0.1262014870997151,0.1257634383964864,0.1277453422564001,0.12726003755008486,0.12776150005109638,0.144,0.127640997498739,0.09082608695652174,0.1,0.1115,0.11
2007-04-22,0.128,0.060713566202056216,0.12375749916260304,0.12319682178869276,0.1251005721994422,0.12492205184716891,0.12511607088733373,0.128,0.12514648115542765,0.08634782608695651,0.1,0.1044375,0.1
2007-04-23,0.11,0.055987639137358075,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.08186956521739129,0.1,0.097375,0.087
2007-04-24,0.1,0.052013663932279006,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.07739130434782608,0.1,0.0903125,0.08
2007-04-25,0.087,0.04864990695381514,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.07291304347826086,0.055,0.08324999999999999,0.077
2007-04-26,0.08,0.045824223733854204,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.06843478260869565,0.055,0.07618749999999999,0.064
2007-04-27,0.077,0.04317483646903157,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.06395652173913043,0.055,0.06912499999999999,0.055
2007-04-28,0.064,0.040959282669223315,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.0594782608695652,0.055,0.06206249999999999,0.055
2007-04-29,0.055,0.03945598126402521,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055
2007-04-30,0.055,0.0381956554205678,0.05384522420955613,0.053857221059144596,0.053858876310452226,0.05383297280269948,0.05385889006865174,0.055,0.053845820104787494,0.05275,0.055,0.055,0.055
2007-05-01,0.057,0.03683010045466789,0.05275993551080017,0.0528034865782353,0.05281114916139151,0.052715966405545565,0.05281121283236975,0.055028400000000005,0.052763289663258356,0.0505,0.055,0.05254545454545455,0.055
2007-05-02,0.062,0.03533732988342475,0.0517937058210712,0.05189742965827781,0.05191939618806715,0.05169012293038198,0.05191957866296917,0.055127396720000006,0.051804370445417344,0.04825,0.055,0.05009090909090909,0.055
2007-05-03,0.06,0.033693063345256485,0.050899543785761864,0.05098746887746536,0.05102154622656246,0.050816464126533394,0.05102182911381394,0.055196587686576,0.050919712607676484,0.046,0.055,0.047636363636363636,0.057
2007-05-04,0.061,0.03188426138148505,0.050032431304034286,0.050136099859843616,0.050184449547387246,0.04993696574740692,0.05018485068308189,0.055278996141426624,0.050062088459849496,0.04375,0.055,0.045181818181818184,0.048
2007-05-05,0.057,0.029906005601790218,0.04917023659171245,0.04923699879504093,0.04929451643337942,0.049116807236801535,0.049294993240928967,0.05530343439621837,0.049208318350381204,0.0415,0.037,0.042727272727272725,0.045
2007-05-06,0.048,0.028098845938142086,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.03925,0.037,0.04027272727272727,0.04
2007-05-07,0.045,0.026606860473667122,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.037000000000000005,0.037,0.03781818181818182,0.037
2007-05-08,0.04,0.02531822753909959,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03475,0.037,0.03536363636363636,0.032
2007-05-09,0.037,0.024249435177404962,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.0325,0.037,0.03290909090909091,0.028
2007-05-10,0.032,0.023418308299897255,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.030250000000000003,0.028,0.030454545454545456,0.028
2007-05-11,0.028,0.022884657621510547,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028
2007-05-12,0.031,0.022465339320551943,0.027443608028240685,0.027480555026883905,0.027485652745861414,0.027405877063192464,0.027485695117333606,0.0280426,0.02744544322173396,0.027153846153846153,0.028,0.0275,0.028
2007-05-13,0.033,0.02199564132627237,0.026963069791646452,0.027024251498024746,0.02703778583842058,0.026902148410527554,0.027037898274507817,0.02811299508,0.026969776478866597,0.02630769230769231,0.028,0.027,0.026
2007-05-14,0.031,0.021465106015733645,0.026502710243125005,0.026545354337258777,0.026564759765769906,0.026463296537111484,0.026564920846534685,0.028153990549864002,0.026514564467423923,0.025461538461538463,0.028,0.0265,0.026
2007-05-15,0.026,0.020989016321907996,0.025988196310176487,0.025982469039693548,0.026,0.02599996851283487,0.026,0.026,0.026,0.024615384615384615,0.026,0.026,0.026
2007-05-16,0.035,0.02056903791557621,0.02553727961446647,0.02562997496751101,0.025660325037470986,0.02544828427825069,0.025660437643240806,0.0261278,0.02555346482742598,0.02376923076923077,0.026,0.024833333333333332,0.026
2007-05-17,0.041,0.02006586446954185,0.025262767169588356,0.02541679579078421,0.025468413910603914,0.025115033630821126,0.025468708939207087,0.02633898524,0.02529126023295577,0.022923076923076924,0.026,0.023666666666666666,0.026
2007-05-18,0.041,0.019444510469606057,0.025062769779662483,0.025212475402195313,0.02528474418655491,0.024925924980427873,0.025285216016400453,0.026547171649592003,0.025106382448858742,0.022076923076923077,0.026,0.0225,0.029
2007-05-19,0.037,0.018698156871174623,0.024829178802594592,0.02493353447380845,0.025020177357938864,0.024744921853221392,0.025020773357419097,0.026695601812167794,0.024885420536921873,0.021230769230769234,0.026,0.021333333333333333,0.019
2007-05-20,0.029,0.0178607316338501,0.02447942120130316,0.02449996271106819,0.0245894028681412,0.024485104633123124,0.02459002644353013,0.02672832426643501,0.024541857624920636,0.020384615384615386,0.017,0.020166666666666666,0.019
2007-05-21,0.019,0.017362953117675783,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.019,0.019
2007-05-22,0.02,0.017228699316406252,0.01861157541594161,0.01862599961935641,0.01862798978197268,0.018596845150023456,0.01862800632390454,0.0190142,0.018612291880207302,0.018692307692307696,0.017,0.018333333333333333,0.017
2007-05-23,0.02,0.017079113281250002,0.018249959459290303,0.018267541048126328,0.01827195511528128,0.018232613262665676,0.018271991781187255,0.019028198359999998,0.018252264646042394,0.01784615384615385,0.017,0.017666666666666667,0.017
2007-05-24,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017
2007-05-25,0.018,0.017037500000000004,0.016653567262866844,0.016667555217205702,0.016669485188865327,0.01663928250265257,0.016669501230499022,0.017014200000000004,0.016654262058215033,0.018,0.018,0.018,0.017
2007-05-26,0.019,0.017147187500000004,0.016342677799663884,0.01636970317503694,0.0163753601039528,0.01631566902973675,0.01637540710103881,0.017042398360000006,0.01634540876202504,0.018296296296296297,0.018,0.019,0.017
2007-05-27,0.026,0.0175486484375,0.016128826853060874,0.01622967314502364,0.0162492389150022,0.016027569238718092,0.016249401455426804,0.017169596303288005,0.016137905417043234,0.01859259259259259,0.018,0.0206,0.018
2007-05-28,0.029,0.0182949998046875,0.01602893551998551,0.016157795543398325,0.016195122297943582,0.015903319250933426,0.01619543224110164,0.017337588035781316,0.016049410891760065,0.01888888888888889,0.018,0.0218,0.019
2007-05-29,0.023,0.018872874819335937,0.015901744923283882,0.015964238064932662,0.01601015277210217,0.015849323981622535,0.016010533676104964,0.01741799428567322,0.01593169611470324,0.019185185185185184,0.018,0.023,0.023
2007-05-30,0.028,0.01936990920788574,0.01576939733291797,0.01588261297782606,0.015944107287263483,0.01566778474371346,0.015944617183810905,0.017568258766816662,0.015808034764467353,0.01948148148148148,0.028,0.024,0.023
2007-05-31,0.035,0.02027966601729431,0.01576858280308332,0.015949824462486183,0.016036271082048015,0.015602241840110333,0.016036987716005677,0.017815789492327868,0.01582179398361857,0.019777777777777776,0.028,0.025,0.023
2007-06-01,0.036,0.021421191065997235,0.015851786170711264,0.016035020732643557,0.016146673156023843,0.015691009567378796,0.01614759837253155,0.018074005281536812,0.015923030095887414,0.020074074074074074,0.028,0.026000000000000002,0.028
2007-06-02,0.031,0.02232710173604744,0.01588950382833688,0.016012787626236792,0.01614135340253179,0.015797615606470486,0.01614241802242426,0.018257554406538992,0.01597587854429084,0.02037037037037037,0.028,0.027,0.028
2007-06-03,0.028,0.022865069105843884,0.015841653958006643,0.015929145033084877,0.016069673657382058,0.015791437077503887,0.016070836386619027,0.01839589713396614,0.015938385821232432,0.020666666666666667,0.028,0.028,0.028
2007-06-04,0.034,0.02347518892290559,0.01582730727730063,0.015973645051444916,0.01613424900123745,0.01572059422143136,0.01613557718719858,0.01861747539466382,0.01593553108277514,0.02096296296296296,0.034,0.030111111111111113,0.028
2007-06-05,0.037,0.02437704975368767,0.015908044695796476,0.016078629241711634,0.01626263967351302,0.015782646111500955,0.01626416083110644,0.018878507244059595,0.01603187624596849,0.02125925925925926,0.034,0.03222222222222222,0.028
2007-06-06,0.038,0.025361271022161094,0.01602738364789894,0.016200028550111736,0.016407712903354365,0.0159069674999735,0.016409429051014102,0.01915003244119395,0.016168112637266863,0.021555555555555553,0.034,0.034333333333333334,0.034
2007-06-07,0.042,0.02645917569549901,0.016194201145649036,0.016399494233371358,0.016635340719855233,0.016047603308978923,0.01663728896411139,0.019474501980528997,0.016353533416122577,0.02185185185185185,0.034,0.036444444444444446,0.037
2007-06-08,0.047,0.027812237518336582,0.016448495324150932,0.01669455999553593,0.01696417405860789,0.016268783423814496,0.01696640074857114,0.019865364052405483,0.016630057829235358,0.022148148148148146,0.034,0.03855555555555555,0.038
2007-06-09,0.052,0.029438819704461338,0.016797090837748278,0.017081253118172116,0.017389866764754593,0.016588698626341197,0.017392415090785995,0.020321675882861327,0.017004776788309164,0.022444444444444444,0.047,0.04066666666666667,0.042
2007-06-10,0.057,0.02977364144750394,0.017236027799212898,0.01755576597153617,0.017908259324063782,0.017003116960268475,0.017911169503610193,0.020842508085324694,0.017473467708740125,0.02274074074074074,0.047,0.042777777777777776,0.047
2007-06-11,0.051,0.029579425787723594,0.017646035025250563,0.017885893366043643,0.01827121322588185,0.017507987858257416,0.018274392999082734,0.021270744470513085,0.017910995302397446,0.023037037037037036,0.047,0.04488888888888889,0.047
2007-06-12,0.047,0.02925190933881454,0.017933845673301137,0.018119190923607358,0.018529795899645693,0.01786136081902785,0.018533182341496323,0.021636099899031796,0.018219622520348956,0.02333333333333333,0.047,0.047,0.047
2007-06-13,0.047,0.028810384230479352,0.01816757877375009,0.018342793661689734,0.01877727403762232,0.01811301540535963,0.01878085528681768,0.021996267280465543,0.0184709437940839,0.02362962962962963,0.047,0.04466666666666667,0.045
2007-06-14,0.048,0.028256726323545735,0.018401994951354937,0.018577882253235,0.0190363206587937,0.01835388364172631,0.019040097280769736,0.022365520285082933,0.018722466263489126,0.023925925925925923,0.029,0.042333333333333334,0.039
2007-06-15,0.045,0.027589089049660703,0.018605571637250386,0.018740868201037122,0.019217654378131107,0.01860607089954715,0.019221579624149894,0.022686929897034757,0.018941155562859684,0.02422222222222222,0.029,0.04,0.033
2007-06-16,0.039,0.026820135425401986,0.018706118106532398,0.018772414376789434,0.019258024044545376,0.01878251982666086,0.019262018703406672,0.022918575492496863,0.019051363592811416,0.024518518518518516,0.029,0.03766666666666667,0.029
2007-06-17,0.033,0.0261461673268219,0.018676466903091757,0.018677982838800636,0.019163483197307377,0.018821547549135127,0.019167473086936105,0.023061731720503405,0.019024729576170227,0.024814814814814814,0.029,0.033,0.029
